날짜,시간,경제성DR입찰건수,피크수요입찰건수,미세먼지입찰건수,경제성DR낙찰건수,피크수요낙찰건수,미세먼지낙찰건수
2020-01-28,12,17,1,0,17,0,0
2020-01-28,13,8,0,0,0,0,0
2020-01-28,14,17,4,0,9,0,0
2020-01-28,15,17,0,0,17,0,0
2020-01-28,16,17,0,0,17,0,0
2020-01-28,17,16,0,0,16,0,0
2020-01-28,18,15,0,0,15,0,0
2020-01-28,19,13,0,0,13,0,0
2020-01-28,20,13,0,0,13,0,0
2020-01-28,21,14,1,0,12,0,0
2020-01-28,22,12,0,0,7,0,0
2020-01-28,23,10,0,0,3,0,0
2020-01-28,24,10,0,0,10,0,0
2020-01-29,01,6,0,0,2,0,0
2020-01-29,02,7,0,0,0,0,0
2020-01-29,03,7,0,0,3,0,0
2020-01-29,04,7,0,0,0,0,0
2020-01-29,05,7,0,0,4,0,0
2020-01-29,06,7,0,0,4,0,0
2020-01-29,07,8,1,0,2,0,0
2020-01-29,08,7,0,0,7,0,0
2020-01-29,09,7,0,0,7,0,0
2020-01-29,10,7,0,0,7,0,0
2020-01-29,11,7,0,0,7,0,0
2020-01-29,12,7,0,0,7,0,0
2020-01-29,13,7,0,0,0,0,0
2020-01-29,14,9,0,0,6,0,0
2020-01-29,15,9,0,0,9,0,0
2020-01-29,16,10,0,0,10,0,0
2020-01-29,17,9,0,0,9,0,0
2020-01-29,18,9,0,0,9,0,0
2020-01-29,19,7,0,0,7,0,0
2020-01-29,20,6,0,0,6,0,0
2020-01-29,21,5,1,0,2,0,0
2020-01-29,22,5,0,0,3,0,0
2020-01-29,23,5,0,0,0,0,0
2020-01-29,24,5,0,0,5,0,0
2020-01-30,01,5,0,0,2,0,0
2020-01-30,02,5,0,0,0,0,0
2020-01-30,03,5,0,0,3,0,0
2020-01-30,04,5,0,0,0,0,0
2020-01-30,05,5,0,0,1,0,0
2020-01-30,06,5,0,0,1,0,0
2020-01-30,07,5,0,0,1,0,0
2020-01-30,08,7,0,0,7,0,0
2020-01-30,09,7,0,0,7,0,0
2020-01-30,10,8,0,0,8,0,0
2020-01-30,11,8,0,0,4,0,0
2020-01-30,12,8,0,0,8,0,0
2020-01-30,13,7,0,0,0,0,0
2020-01-30,14,9,0,0,9,0,0
2020-01-30,15,9,0,0,9,0,0
2020-01-30,16,9,0,0,7,0,0
2020-01-30,17,9,0,0,9,0,0
2020-01-30,18,7,0,0,7,0,0
2020-01-30,19,5,0,0,5,0,0
2020-01-30,20,5,0,0,4,0,0
2020-01-30,21,5,0,0,3,0,0
2020-01-30,22,5,0,0,3,0,0
2020-01-30,23,5,0,0,0,0,0
2020-01-30,24,5,0,0,5,0,0
2020-01-31,01,7,0,0,4,0,0
2020-01-31,02,7,0,0,0,0,0
2020-01-31,03,7,0,0,0,0,0
2020-01-31,04,6,0,0,0,0,0
2020-01-31,05,7,0,0,0,0,0
2020-01-31,06,8,0,0,7,0,0
2020-01-31,07,9,3,0,0,0,0
2020-01-31,08,9,3,0,0,0,0
2020-01-31,09,11,0,0,11,0,0
2020-01-31,10,13,1,0,13,0,0
2020-01-31,11,13,1,0,13,0,0
2020-01-31,12,13,4,0,4,0,0
2020-01-31,13,7,0,0,0,0,0
2020-01-31,14,11,1,0,11,0,0
2020-01-31,15,11,1,0,11,0,0
2020-01-31,16,10,1,0,10,0,0
2020-01-31,17,10,1,0,10,0,0
2020-01-31,18,10,0,0,10,0,0
2020-01-31,19,9,0,0,9,0,0
2020-01-31,20,9,0,0,8,0,0
2020-01-31,21,9,0,0,9,0,0
2020-01-31,22,9,0,0,5,0,0
2020-01-31,23,7,0,0,0,0,0
2020-01-31,24,9,0,0,9,0,0
2020-02-01,01,0,0,0,0,0,0
2020-02-01,02,0,0,0,0,0,0
2020-02-01,03,0,0,0,0,0,0
2020-02-01,04,0,0,0,0,0,0
2020-02-01,05,0,0,0,0,0,0
2020-02-01,06,0,0,0,0,0,0
2020-02-01,07,0,0,0,0,0,0
2020-02-01,08,0,0,0,0,0,0
2020-02-01,09,0,0,0,0,0,0
2020-02-01,10,0,0,0,0,0,0
2020-02-01,11,0,0,0,0,0,0
2020-02-01,12,0,0,0,0,0,0
2020-02-01,13,0,0,0,0,0,0
2020-02-01,14,0,0,0,0,0,0
2020-02-01,15,0,0,0,0,0,0
2020-02-01,16,0,0,0,0,0,0
2020-02-01,17,0,0,0,0,0,0
2020-02-01,18,0,0,0,0,0,0
2020-02-01,19,0,0,0,0,0,0
2020-02-01,20,0,0,0,0,0,0
2020-02-01,21,0,0,0,0,0,0
2020-02-01,22,0,0,0,0,0,0
2020-02-01,23,0,0,0,0,0,0
2020-02-01,24,0,0,0,0,0,0
2020-02-02,01,0,0,0,0,0,0
2020-02-02,02,0,0,0,0,0,0
2020-02-02,03,0,0,0,0,0,0
2020-02-02,04,0,0,0,0,0,0
2020-02-02,05,0,0,0,0,0,0
2020-02-02,06,0,0,0,0,0,0
2020-02-02,07,0,0,0,0,0,0
2020-02-02,08,0,0,0,0,0,0
2020-02-02,09,0,0,0,0,0,0
2020-02-02,10,0,0,0,0,0,0
2020-02-02,11,0,0,0,0,0,0
2020-02-02,12,0,0,0,0,0,0
2020-02-02,13,0,0,0,0,0,0
2020-02-02,14,0,0,0,0,0,0
2020-02-02,15,0,0,0,0,0,0
2020-02-02,16,0,0,0,0,0,0
2020-02-02,17,0,0,0,0,0,0
2020-02-02,18,0,0,0,0,0,0
2020-02-02,19,0,0,0,0,0,0
2020-02-02,20,0,0,0,0,0,0
2020-02-02,21,0,0,0,0,0,0
2020-02-02,22,0,0,0,0,0,0
2020-02-02,23,0,0,0,0,0,0
2020-02-02,24,0,0,0,0,0,0
2020-02-03,01,9,0,0,0,0,0
2020-02-03,02,9,0,0,1,0,0
2020-02-03,03,8,0,0,0,0,0
2020-02-03,04,5,0,0,0,0,0
2020-02-03,05,8,0,0,0,0,0
2020-02-03,06,8,0,0,0,0,0
2020-02-03,07,9,2,0,0,0,0
2020-02-03,08,7,2,0,0,0,0
2020-02-03,09,6,1,0,0,0,0
2020-02-03,10,12,0,0,11,0,0
2020-02-03,11,15,3,0,0,0,0
2020-02-03,12,15,3,0,0,0,0
2020-02-03,13,7,0,0,0,0,0
2020-02-03,14,15,3,0,0,0,0
2020-02-03,15,14,3,0,0,0,0
2020-02-03,16,13,2,0,0,0,0
2020-02-03,17,13,0,0,13,0,0
2020-02-03,18,12,1,0,5,0,0
2020-02-03,19,10,2,0,0,0,0
2020-02-03,20,10,2,0,0,0,0
2020-02-03,21,11,2,0,0,0,0
2020-02-03,22,10,0,0,1,0,0
2020-02-03,23,8,0,0,0,0,0
2020-02-03,24,7,0,0,5,0,0
2020-02-04,01,5,0,0,0,0,0
2020-02-04,02,5,0,0,0,0,0
2020-02-04,03,5,0,0,0,0,0
2020-02-04,04,4,0,0,0,0,0
2020-02-04,05,5,0,0,0,0,0
2020-02-04,06,5,0,0,0,0,0
2020-02-04,07,5,1,0,0,0,0
2020-02-04,08,5,1,0,0,0,0
2020-02-04,09,7,0,0,7,0,0
2020-02-04,10,10,0,0,10,0,0
2020-02-04,11,10,4,0,0,0,0
2020-02-04,12,10,4,0,0,0,0
2020-02-04,13,4,0,0,0,0,0
2020-02-04,14,11,4,0,0,0,0
2020-02-04,15,11,4,0,0,0,0
2020-02-04,16,10,2,0,4,0,0
2020-02-04,17,10,0,0,10,0,0
2020-02-04,18,7,0,0,7,0,0
2020-02-04,19,7,0,0,7,0,0
2020-02-04,20,7,1,0,0,0,0
2020-02-04,21,5,1,0,0,0,0
2020-02-04,22,5,0,0,0,0,0
2020-02-04,23,5,0,0,0,0,0
2020-02-04,24,6,0,0,6,0,0
2020-02-05,01,6,0,0,0,0,0
2020-02-05,02,7,0,0,0,0,0
2020-02-05,03,7,0,0,3,0,0
2020-02-05,04,7,0,0,0,0,0
2020-02-05,05,7,0,0,0,0,0
2020-02-05,06,7,0,0,0,0,0
2020-02-05,07,7,3,0,0,0,0
2020-02-05,08,8,3,0,0,0,0
2020-02-05,09,9,0,0,9,0,0
2020-02-05,10,9,0,0,9,0,0
2020-02-05,11,12,4,0,0,0,0
2020-02-05,12,12,4,0,0,0,0
2020-02-05,13,6,0,0,0,0,0
2020-02-05,14,14,5,0,0,0,0
2020-02-05,15,13,1,0,9,0,0
2020-02-05,16,11,1,0,5,0,0
2020-02-05,17,12,0,0,12,0,0
2020-02-05,18,11,0,0,11,0,0
2020-02-05,19,9,0,0,8,0,0
2020-02-05,20,8,0,0,7,0,0
2020-02-05,21,9,0,0,9,0,0
2020-02-05,22,9,0,0,7,0,0
2020-02-05,23,8,0,0,0,0,0
2020-02-05,24,6,0,0,6,0,0
2020-02-06,01,8,0,0,0,0,0
2020-02-06,02,8,0,0,0,0,0
2020-02-06,03,8,0,0,0,0,0
2020-02-06,04,8,0,0,0,0,0
2020-02-06,05,8,0,0,0,0,0
2020-02-06,06,7,0,0,0,0,0
2020-02-06,07,8,1,0,0,0,0
2020-02-06,08,11,2,0,0,0,0
2020-02-06,09,15,0,0,15,0,0
2020-02-06,10,13,0,0,13,0,0
2020-02-06,11,12,4,0,0,0,0
2020-02-06,12,12,4,0,0,0,0
2020-02-06,13,5,0,0,0,0,0
2020-02-06,14,15,4,0,0,0,0
2020-02-06,15,15,3,0,2,0,0
2020-02-06,16,15,1,0,8,0,0
2020-02-06,17,15,0,0,15,0,0
2020-02-06,18,12,0,0,12,0,0
2020-02-06,19,11,0,0,11,0,0
2020-02-06,20,11,0,0,4,0,0
2020-02-06,21,11,1,0,0,0,0
2020-02-06,22,11,0,0,0,0,0
2020-02-06,23,11,0,0,0,0,0
2020-02-06,24,7,0,0,7,0,0
2020-02-07,01,10,0,0,0,0,0
2020-02-07,02,10,0,0,0,0,0
2020-02-07,03,10,0,0,0,0,0
2020-02-07,04,9,0,0,0,0,0
2020-02-07,05,10,0,0,0,0,0
2020-02-07,06,10,0,0,0,0,0
2020-02-07,07,11,2,0,0,0,0
2020-02-07,08,12,3,0,0,0,0
2020-02-07,09,12,0,0,11,0,0
2020-02-07,10,14,0,0,13,0,0
2020-02-07,11,13,3,0,0,0,0
2020-02-07,12,13,3,0,0,0,0
2020-02-07,13,9,0,0,0,0,0
2020-02-07,14,14,3,0,0,0,0
2020-02-07,15,13,3,0,0,0,0
2020-02-07,16,12,3,0,0,0,0
2020-02-07,17,12,0,0,12,0,0
2020-02-07,18,12,0,0,11,0,0
2020-02-07,19,11,1,0,6,0,0
2020-02-07,20,11,3,0,0,0,0
2020-02-07,21,10,2,0,0,0,0
2020-02-07,22,10,0,0,0,0,0
2020-02-07,23,9,0,0,0,0,0
2020-02-07,24,9,0,0,6,0,0
2020-02-08,01,0,0,0,0,0,0
2020-02-08,02,0,0,0,0,0,0
2020-02-08,03,0,0,0,0,0,0
2020-02-08,04,0,0,0,0,0,0
2020-02-08,05,0,0,0,0,0,0
2020-02-08,06,0,0,0,0,0,0
2020-02-08,07,0,0,0,0,0,0
2020-02-08,08,0,0,0,0,0,0
2020-02-08,09,0,0,0,0,0,0
2020-02-08,10,0,0,0,0,0,0
2020-02-08,11,0,0,0,0,0,0
2020-02-08,12,0,0,0,0,0,0
2020-02-08,13,0,0,0,0,0,0
2020-02-08,14,0,0,0,0,0,0
2020-02-08,15,0,0,0,0,0,0
2020-02-08,16,0,0,0,0,0,0
2020-02-08,17,0,0,0,0,0,0
2020-02-08,18,0,0,0,0,0,0
2020-02-08,19,0,0,0,0,0,0
2020-02-08,20,0,0,0,0,0,0
2020-02-08,21,0,0,0,0,0,0
2020-02-08,22,0,0,0,0,0,0
2020-02-08,23,0,0,0,0,0,0
2020-02-08,24,0,0,0,0,0,0
2020-02-09,01,0,0,0,0,0,0
2020-02-09,02,0,0,0,0,0,0
2020-02-09,03,0,0,0,0,0,0
2020-02-09,04,0,0,0,0,0,0
2020-02-09,05,0,0,0,0,0,0
2020-02-09,06,0,0,0,0,0,0
2020-02-09,07,0,0,0,0,0,0
2020-02-09,08,0,0,0,0,0,0
2020-02-09,09,0,0,0,0,0,0
2020-02-09,10,0,0,0,0,0,0
2020-02-09,11,0,0,0,0,0,0
2020-02-09,12,0,0,0,0,0,0
2020-02-09,13,0,0,0,0,0,0
2020-02-09,14,0,0,0,0,0,0
2020-02-09,15,0,0,0,0,0,0
2020-02-09,16,0,0,0,0,0,0
2020-02-09,17,0,0,0,0,0,0
2020-02-09,18,0,0,0,0,0,0
2020-02-09,19,0,0,0,0,0,0
2020-02-09,20,0,0,0,0,0,0
2020-02-09,21,0,0,0,0,0,0
2020-02-09,22,0,0,0,0,0,0
2020-02-09,23,0,0,0,0,0,0
2020-02-09,24,0,0,0,0,0,0
2020-02-10,01,9,0,0,0,0,0
2020-02-10,02,10,0,0,0,0,0
2020-02-10,03,10,0,0,0,0,0
2020-02-10,04,5,0,0,0,0,0
2020-02-10,05,9,0,0,0,0,0
2020-02-10,06,10,0,0,0,0,0
2020-02-10,07,10,5,0,0,0,0
2020-02-10,08,12,5,0,0,0,0
2020-02-10,09,12,5,0,0,0,0
2020-02-10,10,13,0,0,13,0,0
2020-02-10,11,13,5,0,2,0,0
2020-02-10,12,13,6,0,0,0,0
2020-02-10,13,7,0,0,0,0,0
2020-02-10,14,14,5,0,2,0,0
2020-02-10,15,14,5,0,0,0,0
2020-02-10,16,13,5,0,0,0,0
2020-02-10,17,13,0,0,13,0,0
2020-02-10,18,11,0,0,11,0,0
2020-02-10,19,11,5,0,0,0,0
2020-02-10,20,9,4,0,0,0,0
2020-02-10,21,11,4,0,0,0,0
2020-02-10,22,11,0,0,0,0,0
2020-02-10,23,6,0,0,0,0,0
2020-02-10,24,6,0,0,3,0,0
2020-02-11,01,4,0,0,0,0,0
2020-02-11,02,4,0,0,0,0,0
2020-02-11,03,4,0,0,0,0,0
2020-02-11,04,3,0,0,0,0,0
2020-02-11,05,3,0,0,0,0,0
2020-02-11,06,2,0,0,0,0,0
2020-02-11,07,4,2,0,0,0,0
2020-02-11,08,4,2,0,0,0,0
2020-02-11,09,4,0,0,4,0,0
2020-02-11,10,8,0,0,8,0,0
2020-02-11,11,10,5,0,0,0,0
2020-02-11,12,11,5,0,0,0,0
2020-02-11,13,7,0,0,0,0,0
2020-02-11,14,12,5,0,0,0,0
2020-02-11,15,13,5,0,1,0,0
2020-02-11,16,12,4,0,1,0,0
2020-02-11,17,9,1,0,8,0,0
2020-02-11,18,9,0,0,9,0,0
2020-02-11,19,8,4,0,1,0,0
2020-02-11,20,7,4,0,1,0,0
2020-02-11,21,7,4,0,0,0,0
2020-02-11,22,6,0,0,0,0,0
2020-02-11,23,6,0,0,0,0,0
2020-02-11,24,4,0,0,4,0,0
2020-02-12,01,4,0,0,1,0,0
2020-02-12,02,4,0,0,0,0,0
2020-02-12,03,4,0,0,0,0,0
2020-02-12,04,4,0,0,0,0,0
2020-02-12,05,4,0,0,0,0,0
2020-02-12,06,3,0,0,0,0,0
2020-02-12,07,4,1,0,0,0,0
2020-02-12,08,6,1,0,0,0,0
2020-02-12,09,5,0,0,5,0,0
2020-02-12,10,8,0,0,7,0,0
2020-02-12,11,7,1,0,0,0,0
2020-02-12,12,8,1,0,0,0,0
2020-02-12,13,7,0,0,0,0,0
2020-02-12,14,9,1,0,0,0,0
2020-02-12,15,9,1,0,0,0,0
2020-02-12,16,9,1,0,0,0,0
2020-02-12,17,9,0,0,9,0,0
2020-02-12,18,9,0,0,9,0,0
2020-02-12,19,7,1,0,1,0,0
2020-02-12,20,8,1,0,1,0,0
2020-02-12,21,6,1,0,0,0,0
2020-02-12,22,7,0,0,1,0,0
2020-02-12,23,6,0,0,0,0,0
2020-02-12,24,4,0,0,1,0,0
2020-02-13,01,4,0,0,0,0,0
2020-02-13,02,4,0,0,0,0,0
2020-02-13,03,5,0,0,0,0,0
2020-02-13,04,3,0,0,0,0,0
2020-02-13,05,4,0,0,0,0,0
2020-02-13,06,2,0,0,0,0,0
2020-02-13,07,2,1,0,0,0,0
2020-02-13,08,6,1,0,0,0,0
2020-02-13,09,7,0,0,6,0,0
2020-02-13,10,8,0,0,7,0,0
2020-02-13,11,9,1,0,0,0,0
2020-02-13,12,9,1,0,0,0,0
2020-02-13,13,6,0,0,0,0,0
2020-02-13,14,9,1,0,0,0,0
2020-02-13,15,10,1,0,0,0,0
2020-02-13,16,10,1,0,0,0,0
2020-02-13,17,8,0,0,7,0,0
2020-02-13,18,7,0,0,2,0,0
2020-02-13,19,9,1,0,0,0,0
2020-02-13,20,9,1,0,0,0,0
2020-02-13,21,8,1,0,0,0,0
2020-02-13,22,8,0,0,0,0,0
2020-02-13,23,8,0,0,0,0,0
2020-02-13,24,7,0,0,0,0,0
2020-02-14,01,4,0,0,0,0,0
2020-02-14,02,4,0,0,0,0,0
2020-02-14,03,4,0,0,0,0,0
2020-02-14,04,5,0,0,0,0,0
2020-02-14,05,6,0,0,0,0,0
2020-02-14,06,7,0,0,0,0,0
2020-02-14,07,7,0,0,0,0,0
2020-02-14,08,8,1,0,0,0,0
2020-02-14,09,10,1,0,0,0,0
2020-02-14,10,14,0,0,14,0,0
2020-02-14,11,11,2,0,0,0,0
2020-02-14,12,11,2,0,0,0,0
2020-02-14,13,5,0,0,0,0,0
2020-02-14,14,13,2,0,0,0,0
2020-02-14,15,14,2,0,0,0,0
2020-02-14,16,13,2,0,0,0,0
2020-02-14,17,13,0,0,12,0,0
2020-02-14,18,10,2,0,0,0,0
2020-02-14,19,10,2,0,0,0,0
2020-02-14,20,10,2,0,0,0,0
2020-02-14,21,10,1,0,0,0,0
2020-02-14,22,10,0,0,0,0,0
2020-02-14,23,8,0,0,0,0,0
2020-02-14,24,9,0,0,6,0,0
2020-02-15,01,0,0,0,0,0,0
2020-02-15,02,0,0,0,0,0,0
2020-02-15,03,0,0,0,0,0,0
2020-02-15,04,0,0,0,0,0,0
2020-02-15,05,0,0,0,0,0,0
2020-02-15,06,0,0,0,0,0,0
2020-02-15,07,0,0,0,0,0,0
2020-02-15,08,0,0,0,0,0,0
2020-02-15,09,0,0,0,0,0,0
2020-02-15,10,0,0,0,0,0,0
2020-02-15,11,0,0,0,0,0,0
2020-02-15,12,0,0,0,0,0,0
2020-02-15,13,0,0,0,0,0,0
2020-02-15,14,0,0,0,0,0,0
2020-02-15,15,0,0,0,0,0,0
2020-02-15,16,0,0,0,0,0,0
2020-02-15,17,0,0,0,0,0,0
2020-02-15,18,0,0,0,0,0,0
2020-02-15,19,0,0,0,0,0,0
2020-02-15,20,0,0,0,0,0,0
2020-02-15,21,0,0,0,0,0,0
2020-02-15,22,0,0,0,0,0,0
2020-02-15,23,0,0,0,0,0,0
2020-02-15,24,0,0,0,0,0,0
2020-02-16,01,0,0,0,0,0,0
2020-02-16,02,0,0,0,0,0,0
2020-02-16,03,0,0,0,0,0,0
2020-02-16,04,0,0,0,0,0,0
2020-02-16,05,0,0,0,0,0,0
2020-02-16,06,0,0,0,0,0,0
2020-02-16,07,0,0,0,0,0,0
2020-02-16,08,0,0,0,0,0,0
2020-02-16,09,0,0,0,0,0,0
2020-02-16,10,0,0,0,0,0,0
2020-02-16,11,0,0,0,0,0,0
2020-02-16,12,0,0,0,0,0,0
2020-02-16,13,0,0,0,0,0,0
2020-02-16,14,0,0,0,0,0,0
2020-02-16,15,0,0,0,0,0,0
2020-02-16,16,0,0,0,0,0,0
2020-02-16,17,0,0,0,0,0,0
2020-02-16,18,0,0,0,0,0,0
2020-02-16,19,0,0,0,0,0,0
2020-02-16,20,0,0,0,0,0,0
2020-02-16,21,0,0,0,0,0,0
2020-02-16,22,0,0,0,0,0,0
2020-02-16,23,0,0,0,0,0,0
2020-02-16,24,0,0,0,0,0,0
2020-02-17,01,8,0,0,0,0,0
2020-02-17,02,8,0,0,0,0,0
2020-02-17,03,8,0,0,0,0,0
2020-02-17,04,5,0,0,0,0,0
2020-02-17,05,7,0,0,0,0,0
2020-02-17,06,8,0,0,0,0,0
2020-02-17,07,9,2,0,0,0,0
2020-02-17,08,10,2,0,0,0,0
2020-02-17,09,10,2,0,0,0,0
2020-02-17,10,16,1,0,13,0,0
2020-02-17,11,15,3,0,0,0,0
2020-02-17,12,16,3,0,0,0,0
2020-02-17,13,6,0,0,0,0,0
2020-02-17,14,13,2,0,0,0,0
2020-02-17,15,12,2,0,0,0,0
2020-02-17,16,13,3,0,0,0,0
2020-02-17,17,12,1,0,8,0,0
2020-02-17,18,10,0,0,7,0,0
2020-02-17,19,11,2,0,3,0,0
2020-02-17,20,11,2,0,0,0,0
2020-02-17,21,9,2,0,0,0,0
2020-02-17,22,8,0,0,0,0,0
2020-02-17,23,7,0,0,0,0,0
2020-02-17,24,10,0,0,9,0,0
2020-02-18,01,6,0,0,0,0,0
2020-02-18,02,6,0,0,0,0,0
2020-02-18,03,6,0,0,0,0,0
2020-02-18,04,5,0,0,0,0,0
2020-02-18,05,6,0,0,0,0,0
2020-02-18,06,6,0,0,0,0,0
2020-02-18,07,5,2,0,0,0,0
2020-02-18,08,6,2,0,0,0,0
2020-02-18,09,9,2,0,0,0,0
2020-02-18,10,9,0,0,9,0,0
2020-02-18,11,10,1,0,0,0,0
2020-02-18,12,9,1,0,0,0,0
2020-02-18,13,4,0,0,0,0,0
2020-02-18,14,8,1,0,0,0,0
2020-02-18,15,8,2,0,0,0,0
2020-02-18,16,9,2,0,0,0,0
2020-02-18,17,5,0,0,5,0,0
2020-02-18,18,5,1,0,1,0,0
2020-02-18,19,6,0,0,2,0,0
2020-02-18,20,5,1,0,0,0,0
2020-02-18,21,4,1,0,0,0,0
2020-02-18,22,5,0,0,0,0,0
2020-02-18,23,4,0,0,0,0,0
2020-02-18,24,4,0,0,1,0,0
2020-02-19,01,3,0,0,0,0,0
2020-02-19,02,3,0,0,0,0,0
2020-02-19,03,3,0,0,0,0,0
2020-02-19,04,3,0,0,0,0,0
2020-02-19,05,4,0,0,0,0,0
2020-02-19,06,4,0,0,0,0,0
2020-02-19,07,4,1,0,0,0,0
2020-02-19,08,5,1,0,0,0,0
2020-02-19,09,6,0,0,0,0,0
2020-02-19,10,10,0,0,10,0,0
2020-02-19,11,8,1,0,0,0,0
2020-02-19,12,8,1,0,0,0,0
2020-02-19,13,6,0,0,0,0,0
2020-02-19,14,9,1,0,0,0,0
2020-02-19,15,9,1,0,0,0,0
2020-02-19,16,9,1,0,0,0,0
2020-02-19,17,8,1,0,4,0,0
2020-02-19,18,6,1,0,0,0,0
2020-02-19,19,6,1,0,0,0,0
2020-02-19,20,6,1,0,0,0,0
2020-02-19,21,3,1,0,0,0,0
2020-02-19,22,4,0,0,0,0,0
2020-02-19,23,3,0,0,0,0,0
2020-02-19,24,3,0,0,0,0,0
2020-02-20,01,3,0,0,0,0,0
2020-02-20,02,4,0,0,0,0,0
2020-02-20,03,4,0,0,0,0,0
2020-02-20,04,4,0,0,0,0,0
2020-02-20,05,5,0,0,0,0,0
2020-02-20,06,4,0,0,0,0,0
2020-02-20,07,5,2,0,0,0,0
2020-02-20,08,8,2,0,0,0,0
2020-02-20,09,10,0,0,10,0,0
2020-02-20,10,12,0,0,12,0,0
2020-02-20,11,10,2,0,0,0,0
2020-02-20,12,13,2,0,0,0,0
2020-02-20,13,5,0,0,0,0,0
2020-02-20,14,12,2,0,0,0,0
2020-02-20,15,12,2,0,0,0,0
2020-02-20,16,12,2,0,0,0,0
2020-02-20,17,12,0,0,12,0,0
2020-02-20,18,8,0,0,8,0,0
2020-02-20,19,6,1,0,2,0,0
2020-02-20,20,5,1,0,0,0,0
2020-02-20,21,5,1,0,0,0,0
2020-02-20,22,7,0,0,0,0,0
2020-02-20,23,7,0,0,0,0,0
2020-02-20,24,8,0,0,7,0,0
2020-02-21,01,7,0,0,0,0,0
2020-02-21,02,7,0,0,0,0,0
2020-02-21,03,7,0,0,0,0,0
2020-02-21,04,7,0,0,0,0,0
2020-02-21,05,7,0,0,0,0,0
2020-02-21,06,6,0,0,0,0,0
2020-02-21,07,6,2,0,0,0,0
2020-02-21,08,7,2,0,0,0,0
2020-02-21,09,8,0,0,8,0,0
2020-02-21,10,12,0,0,12,0,0
2020-02-21,11,12,4,0,0,0,0
2020-02-21,12,14,4,0,0,0,0
2020-02-21,13,8,0,0,0,0,0
2020-02-21,14,13,4,0,0,0,0
2020-02-21,15,13,4,0,0,0,0
2020-02-21,16,13,4,0,0,0,0
2020-02-21,17,12,1,0,9,0,0
2020-02-21,18,12,1,0,7,0,0
2020-02-21,19,11,2,0,4,0,0
2020-02-21,20,11,3,0,0,0,0
2020-02-21,21,9,3,0,1,0,0
2020-02-21,22,11,0,0,0,0,0
2020-02-21,23,10,0,0,0,0,0
2020-02-21,24,10,0,0,10,0,0
2020-02-22,01,0,0,0,0,0,0
2020-02-22,02,0,0,0,0,0,0
2020-02-22,03,0,0,0,0,0,0
2020-02-22,04,0,0,0,0,0,0
2020-02-22,05,0,0,0,0,0,0
2020-02-22,06,0,0,0,0,0,0
2020-02-22,07,0,0,0,0,0,0
2020-02-22,08,0,0,0,0,0,0
2020-02-22,09,0,0,0,0,0,0
2020-02-22,10,0,0,0,0,0,0
2020-02-22,11,0,0,0,0,0,0
2020-02-22,12,0,0,0,0,0,0
2020-02-22,13,0,0,0,0,0,0
2020-02-22,14,0,0,0,0,0,0
2020-02-22,15,0,0,0,0,0,0
2020-02-22,16,0,0,0,0,0,0
2020-02-22,17,0,0,0,0,0,0
2020-02-22,18,0,0,0,0,0,0
2020-02-22,19,0,0,0,0,0,0
2020-02-22,20,0,0,0,0,0,0
2020-02-22,21,0,0,0,0,0,0
2020-02-22,22,0,0,0,0,0,0
2020-02-22,23,0,0,0,0,0,0
2020-02-22,24,0,0,0,0,0,0
2020-02-23,01,0,0,0,0,0,0
2020-02-23,02,0,0,0,0,0,0
2020-02-23,03,0,0,0,0,0,0
2020-02-23,04,0,0,0,0,0,0
2020-02-23,05,0,0,0,0,0,0
2020-02-23,06,0,0,0,0,0,0
2020-02-23,07,0,0,0,0,0,0
2020-02-23,08,0,0,0,0,0,0
2020-02-23,09,0,0,0,0,0,0
2020-02-23,10,0,0,0,0,0,0
2020-02-23,11,0,0,0,0,0,0
2020-02-23,12,0,0,0,0,0,0
2020-02-23,13,0,0,0,0,0,0
2020-02-23,14,0,0,0,0,0,0
2020-02-23,15,0,0,0,0,0,0
2020-02-23,16,0,0,0,0,0,0
2020-02-23,17,0,0,0,0,0,0
2020-02-23,18,0,0,0,0,0,0
2020-02-23,19,0,0,0,0,0,0
2020-02-23,20,0,0,0,0,0,0
2020-02-23,21,0,0,0,0,0,0
2020-02-23,22,0,0,0,0,0,0
2020-02-23,23,0,0,0,0,0,0
2020-02-23,24,0,0,0,0,0,0
2020-02-24,01,10,0,0,0,0,0
2020-02-24,02,10,0,0,0,0,0
2020-02-24,03,10,0,0,0,0,0
2020-02-24,04,6,0,0,0,0,0
2020-02-24,05,9,0,0,0,0,0
2020-02-24,06,9,0,0,0,0,0
2020-02-24,07,10,4,0,0,0,0
2020-02-24,08,12,3,0,0,0,0
2020-02-24,09,13,3,0,0,0,0
2020-02-24,10,14,0,0,14,0,0
2020-02-24,11,15,0,0,14,0,0
2020-02-24,12,15,3,0,0,0,0
2020-02-24,13,9,0,0,0,0,0
2020-02-24,14,14,3,0,0,0,0
2020-02-24,15,14,1,0,10,0,0
2020-02-24,16,13,0,0,6,0,0
2020-02-24,17,14,0,0,14,0,0
2020-02-24,18,13,0,0,13,0,0
2020-02-24,19,12,1,0,5,0,0
2020-02-24,20,13,0,0,9,0,0
2020-02-24,21,12,2,0,1,0,0
2020-02-24,22,10,0,0,1,0,0
2020-02-24,23,8,0,0,0,0,0
2020-02-24,24,9,0,0,9,0,0
2020-02-25,01,7,0,0,0,0,0
2020-02-25,02,8,0,0,0,0,0
